COD_LOCAL;CodMaterial;DESCRIPCION;Instock;CodInterno
U544;132462;UC-T DOY 24X200 ITAL;1;3705
U544;402124001;UC-I POU 24X200 NAPO;1;3801
U544;402124004;UC-I POU 24X200 BOLO;1;3802
U544;402124003;UC-I POU 24X200 PIAM;1;3803
U544;402124002;UC-I POU 24X200 MEDI;1;3804
U544;561345; LUCC ITALIANA 6(6*2;1;22446
U544;6535;A 250 G LUCCHETTI;1;541
U544;6537;A 500 G  FARDO LUCCH;1;2563
U544;6486;ANI SPAGHETTI 5  400;1;331
U544;6487;ANI  TALLARIN 77  40;1;332
U544;6491;ANI TALLARIN 78  400;1;333
U544;6489;ANI  CARACOL 36  400;1;12438
U544;6495;ANI  FARFALLE 89  40;1;12488
U544;185013;ANI NIDO FETTUCCINI ;1;12493
U544;6490;ANI SPIRALI 56  400 ;1;19456
U544;669435;ANI AL BRONCE FARFAL;1;22021
U544;669437;ANI AL BRONCE TALLAR;1;22023
U544;669439;ANI AL BRONCE ESPIRA;1;22025
U544;669440;ANI AL BRONCE GNOCCH;1;22026
U544;669441;ANI AL BRONCE TORCHI;1;22027
U544;212985;E MARAVILLA MIRAFLOR;1;959
U544;4914;E MIRAFLORES MARAVIL;1;24175
U544;189591;E MIRAFLORES VEGETAL;1;24176
U544;804656;ANIOLIVA TRADICIONAL;1;24220
U544;804657;ANI OLIVA TRADICIONA;1;24221
U544;804658;ANI OLIVA TRADICIONA;1;24224
U545;138751; 3/4 CREM 48X60;1;56301
U545;8115;ANT LIGHT 48X42;1;56312
U545;60385;STELERA   48X76;1;56321
U545;10525;24X170 GRS.;1;50061
U545;10503;24X100 GRS;1;50062
U545;192563;48X50 GRS.;1;50063
U545;10530;DESC. 24X100 GRS.;1;50082
U545;210094;DESC. 48X50 GRS.;1;50083
U545;879200;Y HILL 4(20X35) NARA;1;59311
U545;879201;Y HILL 4(20X35) DURA;1;59312
U545;879202;Y HILL 4(20X35) PIÑA;1;59313
U545;879203;Y HILL 4(20X35) FRUT;1;59314
U545;879204;Y HILL 4(20X35) MANZ;1;59316
U545;193366;O 8X320 ORIGINAL;1;53401
U545;193367;O 8X320 QUESO;0;53402
U545;193369;O PIZZA 8x320;1;53404
U545;184582;O 24X80 ORIGINAL;1;53536
U545;184590;O 24X80 QUESO;1;53537
U545;184586;O 24X80 PIZZA O KETC;1;53539
U545;899946;O 8X6X40 ORIGINAL   ;1;53556
U545;899947;O 8X6X40 QUESO   dia;1;53557
U545;795025;AC 4(25X7) HUESILLO;1;58660
U545;401724001;N 4(25X8) NARANJA;1;58661
U545;401724010;N 4(25X7) DURAZNO;1;58664
U545;401724011;N 4(25X7) PIÑA;1;58665
U545;401724014;N 4(25X7) FRUTILLA;1;58668
U545;401724015;N 4(25X7) PERA AGUA;1;58669
U545;401724007;N 4(25X7) BERRIES;1;58673
U545;401724002;N 4(25X7) PAPAYA;1;58679
U545;795031; MANZ/UVA BCA 10x10;1;58746
U545;795033;ECER NAR/FRUTIL 10x1;1;58748
U545;402622001;N NECT TET 4X6X200 N;1;54431
U545;402622002;N NECT TET 4X6X200 D;1;54432
U545;402622003;N NECT TET 4X6X200 M;1;54433
U545;646726;N NECT TET 4X6X200 P;1;54434
U545;401707001;N NECT PET 6X1500 NA;1;54461
U545;401707005;N NECT PET 6X1500 DU;1;54462
U545;401707004;N NECT PET 6X1500 MA;1;54463
U545;401707003;N NECT PET 6X1500 UV;1;54464
U545;401707002;N NECT PET 6X1500 AR;1;54465
U545;10528;RREY 24X170 GRS.;1;50041
U545;10527;RREY 24X100 GRS.;1;50042
U545;10526;RREY 48X50 GRS.;1;50043
U545;681943;CLA 24X100 DOYPACK;1;50117
U545;872417;MONTERREY C/LECHE 24;1;50340
U545;402625007;ARANJA  4X6X200;1;57521
U545;402625001;IÑA     4X6X200;1;57522
U545;402625006;URAZNO  4X6X200;1;57523
U545;402625005;AMASCO  4X6X200;1;57524
U545;402625004;ANZANA  4X6X200;1;57525
U545;127960;ULTIFRU 4X6X200;1;57527
U545;402625002;RUTILLA 4X6X200;1;57528
U545;185022;IVEAN 20X22 PIÑA;1;56712
U545;184702;IVEAN 20X22 BERRIES;1;56715
U545;7297;F 24X300;1;53014
U545;401720003;FRUT BSA 24X400;1;53047
U545;401720001;CHOC BSA 24X400;1;53048
U545;144324;VAINILLA 24X200;1;53061
U545;144323;FRUTILLA 24X200;1;53062
U545;144322;CHOCOLAT 24X200;1;53063
U545;10659;JAS CANISTER 48X36 G;1;52112
U545;213171; DOYPACK 24X100;1;50532
U545;10539; CAN 24X170;1;50541
U545;210083; CAN 48X50;1;50543
U545;795022;KO LIGHT 4 BLUE 4X 2;1;57425
U545;900816;NAC 6(28X35) NARANJA;1;57901
U545;900817;NAC 6(28X35) DURAZNO;1;57902
U545;900818;NAC 6(28X35) PIÑA;1;57903
U545;900819;NAC 6(28X35) MANZANA;1;57904
U545;900820;NAC 6(28X35) FRUTILL;1;57905
U545;900821;NAC 6(28X35) FRAMBUE;1;57906
U545;900822;NAC 6(28X35) DAMASCO;1;57907
U545;900823;NAC 6(28X35) PAPAYA;1;57908
U545;900824;NAC 6(28X35) MANGO;1;57909
U545;900826;NAC 6(28X35) MELON T;1;57911
U545;900831;NAC 6(28X35) LIMON D;1;57916
U545;900832;NUTRITION 6(28X35) N;1;57918
U545;900833;NAC TUTIFRUTI 6(28X3;1;57920
U545;900834;NAC TUTIFRUTI 6(28X3;1;57921
U545;900835;NAC TUTIFRUTI 6(28X3;1;57922
U545;900836;TEAFRUT 6(28X35) TE ;1;57923
U545;900837;TEAFRUT 6(28X35) TE ;1;57924
U545;6527; 3 SPAGHETTINI 400 G;1;26
U545;6532;ETTI TALLARIN 78 400;1;129
U545;6531;ETTI SPAGHETTI  5  4;1;230
U545;6530;ETTI CABELLO ANGEL 1;1;240
U545;6526;ETTI  TALLARIN 77  4;1;533
U545;231748;ETTI PACK 3 SPAG 5 +;1;5067
U545;6516;ETTI CORBATAS 88  40;1;11488
U545;189986;ETTI  CARACOLITOS 35;1;18235
U545;6542;ETTI  MARIPOSA 81  2;1;18281
U545;210336;ETTI  QUIFAROS 33  4;1;18433
U545;6521;ETTI  CARACOLES 36  ;1;18436
U545;6518;ETTI  CANUTO 47  400;1;18447
U545;6528;ETTI CABELLITOS 51  ;1;18451
U545;6519;ETTI  ESPIRALES 56  ;1;18456
U545;6517;ETTI  CORBATITAS 83 ;1;18484
U545;756361;LLINI VERDURAS LUCCH;0;22067
U545;606698;ETTI LASAÑA PREC 360;1;22166
U545;549001;IRAL 400G + 1 SALSA ;1;22276
U545;201379;3 SPG 400g LU + M.MI;1;22278
U545;863651; PANTRUCAS 250 G MAR;0;22550
U545;139763;AS NTZZ 6(10X110) PA;0;25032
U545;128230;NTZZ 18X80 POSTA/CAB;1;25382
U545;128237;NTZZ 18X70 POLLO/ARR;1;25387
U545;402121001;REN NTZZ CARNE 6(30X;1;25784
U545;402122001;REN NTZZ GALLI 6(30X;1;25787
U545;132462;UC-T DOY 24X200 ITAL;1;3705
U545;210186;UC-T DOY 24X200 NATU;1;3707
U545;402124001;UC-I POU 24X200 NAPO;1;3801
U545;402124004;UC-I POU 24X200 BOLO;1;3802
U545;561345; LUCC ITALIANA 6(6*2;1;22446
U545;6535;A 250 G LUCCHETTI;0;541
U545;6486;ANI SPAGHETTI 5  400;0;331
U545;6487;ANI  TALLARIN 77  40;1;332
U545;185011;ANI FARFALLE 3 SAB 8;0;12487
U545;6495;ANI  FARFALLE 89  40;1;12488
U545;6490;ANI SPIRALI 56  400 ;1;19456
U545;669435;ANI AL BRONCE FARFAL;1;22021
U545;669437;ANI AL BRONCE TALLAR;1;22023
U545;669439;ANI AL BRONCE ESPIRA;1;22025
U545;669440;ANI AL BRONCE GNOCCH;1;22026
U545;669441;ANI AL BRONCE TORCHI;1;22027
U545;4914;E MIRAFLORES MARAVIL;1;24175
U545;189591;E MIRAFLORES VEGETAL;1;24176
U545;195707;E VEGETAL PROTAL 24x;1;2917
U545;804656;ANIOLIVA TRADICIONAL;1;24220
U545;804657;ANI OLIVA TRADICIONA;1;24221
U550;138751; 3/4 CREM 48X60;1;56301
U550;9693;ANT 1/2   48X60;1;56311
U550;8115;ANT LIGHT 48X42;1;56312
U550;60385;STELERA   48X76;1;56321
U550;10525;24X170 GRS.;1;50061
U550;10503;24X100 GRS;1;50062
U550;192563;48X50 GRS.;1;50063
U550;10529;DESC. 24X170 GRS.;1;50081
U550;10530;DESC. 24X100 GRS.;1;50082
U550;341325;ARABIGO 24X170;1;50191
U550;705850;LIOFILIZADO 12X100;1;50252
U550;879200;Y HILL 4(20X35) NARA;1;59311
U550;879201;Y HILL 4(20X35) DURA;1;59312
U550;879202;Y HILL 4(20X35) PIÑA;1;59313
U550;879203;Y HILL 4(20X35) FRUT;1;59314
U550;879204;Y HILL 4(20X35) MANZ;1;59316
U550;193366;O 8X320 ORIGINAL;1;53401
U550;193367;O 8X320 QUESO;1;53402
U550;193368;O 8X320 CR.CEBOLLA;1;53403
U550;193369;O PIZZA 8x320;1;53404
U550;193370;O 8X320 JAMON;1;53405
U550;848746;O AIR CRUNCH 14X140 ;1;53451
U550;848747;O AIR CRUNCH 14X140 ;1;53452
U550;184582;O 24X80 ORIGINAL;1;53536
U550;184590;O 24X80 QUESO;1;53537
U550;184575;O 24X80 CEBOLLA;0;53538
U550;184586;O 24X80 PIZZA O KETC;1;53539
U550;184578;O 24X80 JAMON;1;53540
U550;899945;O AIR CRUNCH 8(6X35);1;53543
U550;899946;O 8X6X40 ORIGINAL   ;1;53556
U550;899947;O 8X6X40 QUESO   dia;0;53557
U550;899949;O 4X5X40 SURTIDAS   ;1;53588
U550;685550;AC 4(25X7) LIMONADA ;1;58632
U550;685551;AC 4(25X7) LIMONADA ;1;58633
U550;685552;AC 4(25X7) LIMONADA ;1;58634
U550;401709001;N ANTIOX 4(25X7) MAN;1;58643
U550;401709002;N ANTIOX 4(25X7) PIÑ;1;58645
U550;401709005;N ANTIOX 4(25X7) FRA;1;58653
U550;795025;AC 4(25X7) HUESILLO;1;58660
U550;401724001;N 4(25X8) NARANJA;1;58661
U550;401724010;N 4(25X7) DURAZNO;1;58664
U550;401724011;N 4(25X7) PIÑA;1;58665
U550;401724014;N 4(25X7) FRUTILLA;1;58668
U550;401724015;N 4(25X7) PERA AGUA;1;58669
U550;401724017;N 4(25X7) MANGO;1;58671
U550;401724007;N 4(25X7) BERRIES;1;58673
U550;401724006;N 4(25X7) MELON TUNA;1;58674
U550;401724002;N 4(25X7) PAPAYA;1;58679
U550;685553;AC 4(25X7) TE NEGRO ;1;58680
U550;690643;AC 4(25X7) TE DURAZN;1;58681
U550;795026;N BLENDS PISCO SOUR ;1;58721
U550;795027;N BLENDS MOJITO 4x25;1;58723
U550;795028;N BLENDS CAIPIRINHA ;0;58724
U550;795029;N BLENDS PIÑA COLADA;1;58725
U550;795031; MANZ/UVA BCA 10x10;1;58746
U550;795033;ECER NAR/FRUTIL 10x1;0;58748
U550;402622001;N NECT TET 4X6X200 N;1;54431
U550;402622002;N NECT TET 4X6X200 D;1;54432
U550;402622003;N NECT TET 4X6X200 M;0;54433
U550;646726;N NECT TET 4X6X200 P;1;54434
U550;401707001;N NECT PET 6X1500 NA;1;54461
U550;401707005;N NECT PET 6X1500 DU;1;54462
U550;401707004;N NECT PET 6X1500 MA;1;54463
U550;401707003;N NECT PET 6X1500 UV;1;54464
U550;401707002;N NECT PET 6X1500 AR;1;54465
U550;10528;RREY 24X170 GRS.;1;50041
U550;10527;RREY 24X100 GRS.;1;50042
U550;10526;RREY 48X50 GRS.;1;50043
U550;681943;CLA 24X100 DOYPACK;0;50117
U550;872417;MONTERREY C/LECHE 24;1;50340
U550;401712001;IGHT NARANJA 10X1000;1;54081
U550;401712004;IGHT DURAZNO 10X1000;1;54082
U550;401712003;IGHT PIÑA 10X1000;1;54084
U550;401713001;ET 10X1000 NARANJA;1;54381
U550;401713002;ET 10X1000 PIÑA;0;54382
U550;401713003;ET 10X1000 DURAZNO;1;54383
U550;401713005;ET 10X1000 MANZANA;1;54385
U550;401713007;ET 10X1000 MULTIFRUT;1;54387
U550;402625007;ARANJA  4X6X200;1;57521
U550;402625001;IÑA     4X6X200;1;57522
U550;402625006;URAZNO  4X6X200;1;57523
U550;402625005;AMASCO  4X6X200;1;57524
U550;402625004;ANZANA  4X6X200;0;57525
U550;127960;ULTIFRU 4X6X200;1;57527
U550;402625002;RUTILLA 4X6X200;1;57528
U550;706576;LIVEAN 20X20 CHOCOLA;1;56251
U550;706579;LIVEAN 20X20 BERRIES;1;56254
U550;883075;LIVEAN 20X20 Maracuy;1;56255
U550;883076;LIVEAN 20X20 CARAMEL;1;56256
U550;185021;IVEAN 20X22 NARANJA;1;56711
U550;185022;IVEAN 20X22 PIÑA;1;56712
U550;185017;IVEAN 20X22 DURAZNO;1;56713
U550;184702;IVEAN 20X22 BERRIES;1;56715
U550;185020;IVEAN 20X22 MANZANA ;1;56716
U550;7297;F 24X300;1;53014
U550;31926;F 14X500;1;53018
U550;7117; RAFF BOLSA  12X900;1;53021
U550;401720003;FRUT BSA 24X400;1;53047
U550;401720001;CHOC BSA 24X400;1;53048
U550;144324;VAINILLA 24X200;0;53061
U550;144323;FRUTILLA 24X200;0;53062
U550;144322;CHOCOLAT 24X200;0;53063
U550;10659;JAS CANISTER 48X36 G;1;52112
U550;213171; DOYPACK 24X100;1;50532
U550;10539; CAN 24X170;1;50541
U550;10540; CAN 24X100;1;50542
U550;401726001;24X200 FRUTILLA;1;55361
U550;401726003;24X200 NARANJA;1;55363
U550;795021;KO LIGHT 4 FRUTAS TR;1;57424
U550;795022;KO LIGHT 4 BLUE 4X 2;1;57425
U550;900816;NAC 6(28X35) NARANJA;1;57901
U550;900817;NAC 6(28X35) DURAZNO;1;57902
U550;900818;NAC 6(28X35) PIÑA;1;57903
U550;900819;NAC 6(28X35) MANZANA;1;57904
U550;900820;NAC 6(28X35) FRUTILL;1;57905
U550;900821;NAC 6(28X35) FRAMBUE;1;57906
U550;900822;NAC 6(28X35) DAMASCO;1;57907
U550;900823;NAC 6(28X35) PAPAYA;1;57908
U550;900824;NAC 6(28X35) MANGO;1;57909
U550;900825;NAC 6(28X35) NARANJA;1;57910
U550;900831;NAC 6(28X35) LIMON D;1;57916
U550;900833;NAC TUTIFRUTI 6(28X3;1;57920
U550;900834;NAC TUTIFRUTI 6(28X3;0;57921
U550;900835;NAC TUTIFRUTI 6(28X3;1;57922
U550;900836;TEAFRUT 6(28X35) TE ;1;57923
U550;900837;TEAFRUT 6(28X35) TE ;0;57924
U550;6527; 3 SPAGHETTINI 400 G;1;26
U550;6532;ETTI TALLARIN 78 400;0;129
U550;6531;ETTI SPAGHETTI  5  4;0;230
U550;6530;ETTI CABELLO ANGEL 1;0;240
U550;6526;ETTI  TALLARIN 77  4;1;533
U550;6515;ETTI LASAÑA PREC 200;0;1203
U550;231748;ETTI PACK 3 SPAG 5 +;1;5067
U550;6516;ETTI CORBATAS 88  40;1;11488
U550;189986;ETTI  CARACOLITOS 35;0;18235
U550;6542;ETTI  MARIPOSA 81  2;0;18281
U550;210336;ETTI  QUIFAROS 33  4;1;18433
U550;6521;ETTI  CARACOLES 36  ;1;18436
U550;6514;ETTI  MOSTACHOLI 42 ;1;18443
U550;6518;ETTI  CANUTO 47  400;1;18447
U550;6528;ETTI CABELLITOS 51  ;1;18451
U550;6519;ETTI  ESPIRALES 56  ;1;18456
U550;6517;ETTI  CORBATITAS 83 ;0;18484
U550;756360;LLINI TOMATE MOZZARE;0;22066
U550;756361;LLINI VERDURAS LUCCH;1;22067
U550;606698;ETTI LASAÑA PREC 360;0;22166
U550;549001;IRAL 400G + 1 SALSA ;1;22276
U550;201379;3 SPG 400g LU + M.MI;0;22278
U550;863651; PANTRUCAS 250 G MAR;1;22550
U550;139762;AS NTZZ 6(10X110) CA;1;25031
U550;139763;AS NTZZ 6(10X110) PA;1;25032
U550;220613;ER 3(20X16) POLLO;1;25042
U550;220611;ER 3(20X16) CHOCLO;0;25043
U550;128222; NTZZ 18X74 CHAMPIÑO;1;25371
U550;128223; NTZZ 18X72 POLLO;1;25372
U550;128227; NTZZ 18X76 ESPARRAG;1;25374
U550;128228; NTZZ 18X80 CHOCLO;1;25375
U550;128229;NTZZ 18X70 POLLO/FID;0;25381
U550;128230;NTZZ 18X80 POSTA/CAB;1;25382
U550;128239;NTZZ 18X70 CARNE/ANI;1;25383
U550;128218;NTZZ 18X70 CARACOLIT;0;25384
U550;128219;NTZZ 18X70 CARNE/VER;1;25385
U550;128221;NTZZ 18X73 POLLO/SEM;1;25386
U550;128237;NTZZ 18X70 POLLO/ARR;1;25387
U550;192302;NTZZ 18X60 COSTILLA/;1;25388
U550;402121001;REN NTZZ CARNE 6(30X;1;25784
U550;212176;REN NTZZ CARNE 6(20X;1;25785
U550;402122001;REN NTZZ GALLI 6(30X;1;25787
U550;212178;REN NTZZ GALLI 6(20X;1;25788
U550;132462;UC-T DOY 24X200 ITAL;0;3705
U550;402124001;UC-I POU 24X200 NAPO;1;3801
U550;402124004;UC-I POU 24X200 BOLO;1;3802
U550;402124003;UC-I POU 24X200 PIAM;1;3803
U550;402124002;UC-I POU 24X200 MEDI;1;3804
U550;561345; LUCC ITALIANA 6(6*2;0;22446
U550;6535;A 250 G LUCCHETTI;1;541
U550;6537;A 500 G  FARDO LUCCH;1;2563
U550;6486;ANI SPAGHETTI 5  400;0;331
U550;6487;ANI  TALLARIN 77  40;0;332
U550;6491;ANI TALLARIN 78  400;1;333
U550;6495;ANI  FARFALLE 89  40;1;12488
U550;6490;ANI SPIRALI 56  400 ;1;19456
U550;669435;ANI AL BRONCE FARFAL;1;22021
U550;669437;ANI AL BRONCE TALLAR;0;22023
U550;669439;ANI AL BRONCE ESPIRA;1;22025
U550;669440;ANI AL BRONCE GNOCCH;1;22026
U550;669441;ANI AL BRONCE TORCHI;1;22027
U550;212985;E MARAVILLA MIRAFLOR;1;959
U550;4914;E MIRAFLORES MARAVIL;1;24175
U550;189591;E MIRAFLORES VEGETAL;1;24176
U550;804656;ANIOLIVA TRADICIONAL;1;24220
U550;804657;ANI OLIVA TRADICIONA;1;24221
U550;804658;ANI OLIVA TRADICIONA;1;24224
U552;10535;ADO CAN 24X170;1;51221
U552;10534;ADO CAN 24X100;1;51222
U552;138751; 3/4 CREM 48X60;1;56301
U552;8115;ANT LIGHT 48X42;1;56312
U552;60385;STELERA   48X76;1;56321
U552;10525;24X170 GRS.;1;50061
U552;10503;24X100 GRS;1;50062
U552;192563;48X50 GRS.;1;50063
U552;10529;DESC. 24X170 GRS.;1;50081
U552;10530;DESC. 24X100 GRS.;1;50082
U552;210094;DESC. 48X50 GRS.;1;50083
U552;879200;Y HILL 4(20X35) NARA;1;59311
U552;879201;Y HILL 4(20X35) DURA;1;59312
U552;879202;Y HILL 4(20X35) PIÑA;1;59313
U552;879203;Y HILL 4(20X35) FRUT;1;59314
U552;879204;Y HILL 4(20X35) MANZ;1;59316
U552;193366;O 8X320 ORIGINAL;1;53401
U552;193367;O 8X320 QUESO;1;53402
U552;193368;O 8X320 CR.CEBOLLA;1;53403
U552;193369;O PIZZA 8x320;1;53404
U552;193370;O 8X320 JAMON;1;53405
U552;848746;O AIR CRUNCH 14X140 ;1;53451
U552;848747;O AIR CRUNCH 14X140 ;1;53452
U552;184582;O 24X80 ORIGINAL;1;53536
U552;184590;O 24X80 QUESO;1;53537
U552;184575;O 24X80 CEBOLLA;1;53538
U552;184586;O 24X80 PIZZA O KETC;1;53539
U552;899946;O 8X6X40 ORIGINAL   ;1;53556
U552;899947;O 8X6X40 QUESO   dia;1;53557
U552;685550;AC 4(25X7) LIMONADA ;1;58632
U552;685551;AC 4(25X7) LIMONADA ;1;58633
U552;685552;AC 4(25X7) LIMONADA ;1;58634
U552;795025;AC 4(25X7) HUESILLO;1;58660
U552;401724001;N 4(25X8) NARANJA;1;58661
U552;401724010;N 4(25X7) DURAZNO;1;58664
U552;401724011;N 4(25X7) PIÑA;1;58665
U552;401724014;N 4(25X7) FRUTILLA;1;58668
U552;401724015;N 4(25X7) PERA AGUA;1;58669
U552;401724007;N 4(25X7) BERRIES;1;58673
U552;401724006;N 4(25X7) MELON TUNA;1;58674
U552;401724002;N 4(25X7) PAPAYA;1;58679
U552;690643;AC 4(25X7) TE DURAZN;1;58681
U552;795031; MANZ/UVA BCA 10x10;1;58746
U552;795033;ECER NAR/FRUTIL 10x1;1;58748
U552;402622001;N NECT TET 4X6X200 N;1;54431
U552;402622002;N NECT TET 4X6X200 D;1;54432
U552;402622003;N NECT TET 4X6X200 M;1;54433
U552;646726;N NECT TET 4X6X200 P;1;54434
U552;401707001;N NECT PET 6X1500 NA;1;54461
U552;401707005;N NECT PET 6X1500 DU;1;54462
U552;401707004;N NECT PET 6X1500 MA;1;54463
U552;401707003;N NECT PET 6X1500 UV;1;54464
U552;401707002;N NECT PET 6X1500 AR;1;54465
U552;10528;RREY 24X170 GRS.;1;50041
U552;10527;RREY 24X100 GRS.;1;50042
U552;10526;RREY 48X50 GRS.;1;50043
U552;681943;CLA 24X100 DOYPACK;1;50117
U552;872417;MONTERREY C/LECHE 24;1;50340
U552;401713001;ET 10X1000 NARANJA;1;54381
U552;401713002;ET 10X1000 PIÑA;1;54382
U552;401713003;ET 10X1000 DURAZNO;1;54383
U552;401713005;ET 10X1000 MANZANA;1;54385
U552;401713007;ET 10X1000 MULTIFRUT;1;54387
U552;402625007;ARANJA  4X6X200;1;57521
U552;402625001;IÑA     4X6X200;1;57522
U552;402625006;URAZNO  4X6X200;1;57523
U552;402625005;AMASCO  4X6X200;1;57524
U552;402625004;ANZANA  4X6X200;1;57525
U552;127960;ULTIFRU 4X6X200;1;57527
U552;402625002;RUTILLA 4X6X200;1;57528
U552;706576;LIVEAN 20X20 CHOCOLA;1;56251
U552;706579;LIVEAN 20X20 BERRIES;1;56254
U552;185021;IVEAN 20X22 NARANJA;1;56711
U552;185022;IVEAN 20X22 PIÑA;1;56712
U552;185017;IVEAN 20X22 DURAZNO;1;56713
U552;184702;IVEAN 20X22 BERRIES;1;56715
U552;185020;IVEAN 20X22 MANZANA ;1;56716
U552;7297;F 24X300;1;53014
U552;31926;F 14X500;1;53018
U552;7117; RAFF BOLSA  12X900;1;53021
U552;401720003;FRUT BSA 24X400;1;53047
U552;401720001;CHOC BSA 24X400;1;53048
U552;144324;VAINILLA 24X200;1;53061
U552;144323;FRUTILLA 24X200;1;53062
U552;144322;CHOCOLAT 24X200;1;53063
U552;10659;JAS CANISTER 48X36 G;1;52112
U552;213171; DOYPACK 24X100;1;50532
U552;10539; CAN 24X170;1;50541
U552;10540; CAN 24X100;1;50542
U552;210083; CAN 48X50;1;50543
U552;401726003;24X200 NARANJA;1;55363
U552;795022;KO LIGHT 4 BLUE 4X 2;1;57425
U552;900816;NAC 6(28X35) NARANJA;1;57901
U552;900817;NAC 6(28X35) DURAZNO;1;57902
U552;900818;NAC 6(28X35) PIÑA;1;57903
U552;900819;NAC 6(28X35) MANZANA;1;57904
U552;900820;NAC 6(28X35) FRUTILL;1;57905
U552;900821;NAC 6(28X35) FRAMBUE;1;57906
U552;900822;NAC 6(28X35) DAMASCO;1;57907
U552;900823;NAC 6(28X35) PAPAYA;1;57908
U552;900824;NAC 6(28X35) MANGO;1;57909
U552;900825;NAC 6(28X35) NARANJA;1;57910
U552;900827;NAC 6(28X35) HUESILL;1;57912
U552;900828;NAC 6(28X35) KIWI;1;57913
U552;900829;NAC 6(28X35) ARANDAN;1;57914
U552;900831;NAC 6(28X35) LIMON D;1;57916
U552;900832;NUTRITION 6(28X35) N;1;57918
U552;900833;NAC TUTIFRUTI 6(28X3;1;57920
U552;900834;NAC TUTIFRUTI 6(28X3;1;57921
U552;900835;NAC TUTIFRUTI 6(28X3;1;57922
U552;900836;TEAFRUT 6(28X35) TE ;1;57923
U552;900837;TEAFRUT 6(28X35) TE ;1;57924
U552;6527; 3 SPAGHETTINI 400 G;1;26
U552;6532;ETTI TALLARIN 78 400;1;129
U552;6531;ETTI SPAGHETTI  5  4;1;230
U552;6530;ETTI CABELLO ANGEL 1;1;240
U552;6526;ETTI  TALLARIN 77  4;1;533
U552;6515;ETTI LASAÑA PREC 200;1;1203
U552;231748;ETTI PACK 3 SPAG 5 +;1;5067
U552;6516;ETTI CORBATAS 88  40;0;11488
U552;189986;ETTI  CARACOLITOS 35;1;18235
U552;6542;ETTI  MARIPOSA 81  2;1;18281
U552;210336;ETTI  QUIFAROS 33  4;1;18433
U552;6521;ETTI  CARACOLES 36  ;1;18436
U552;6514;ETTI  MOSTACHOLI 42 ;0;18443
U552;6518;ETTI  CANUTO 47  400;0;18447
U552;6528;ETTI CABELLITOS 51  ;1;18451
U552;6519;ETTI  ESPIRALES 56  ;0;18456
U552;6517;ETTI  CORBATITAS 83 ;1;18484
U552;756360;LLINI TOMATE MOZZARE;1;22066
U552;756361;LLINI VERDURAS LUCCH;0;22067
U552;606698;ETTI LASAÑA PREC 360;1;22166
U552;549001;IRAL 400G + 1 SALSA ;1;22276
U552;201379;3 SPG 400g LU + M.MI;1;22278
U552;863651; PANTRUCAS 250 G MAR;0;22550
U552;139762;AS NTZZ 6(10X110) CA;1;25031
U552;139763;AS NTZZ 6(10X110) PA;1;25032
U552;128222; NTZZ 18X74 CHAMPIÑO;1;25371
U552;128223; NTZZ 18X72 POLLO;1;25372
U552;128226; NTZZ 18X82 TOMATE;1;25373
U552;128227; NTZZ 18X76 ESPARRAG;1;25374
U552;128228; NTZZ 18X80 CHOCLO;1;25375
U552;128229;NTZZ 18X70 POLLO/FID;1;25381
U552;128230;NTZZ 18X80 POSTA/CAB;1;25382
U552;128239;NTZZ 18X70 CARNE/ANI;1;25383
U552;128218;NTZZ 18X70 CARACOLIT;1;25384
U552;128219;NTZZ 18X70 CARNE/VER;1;25385
U552;128221;NTZZ 18X73 POLLO/SEM;1;25386
U552;128237;NTZZ 18X70 POLLO/ARR;1;25387
U552;192302;NTZZ 18X60 COSTILLA/;1;25388
U552;402121001;REN NTZZ CARNE 6(30X;1;25784
U552;212176;REN NTZZ CARNE 6(20X;1;25785
U552;402122001;REN NTZZ GALLI 6(30X;1;25787
U552;212178;REN NTZZ GALLI 6(20X;1;25788
U552;132462;UC-T DOY 24X200 ITAL;0;3705
U552;402124001;UC-I POU 24X200 NAPO;1;3801
U552;402124004;UC-I POU 24X200 BOLO;1;3802
U552;561345; LUCC ITALIANA 6(6*2;1;22446
U552;6535;A 250 G LUCCHETTI;1;541
U552;6537;A 500 G  FARDO LUCCH;1;2563
U552;6486;ANI SPAGHETTI 5  400;1;331
U552;6487;ANI  TALLARIN 77  40;1;332
U552;6491;ANI TALLARIN 78  400;1;333
U552;6495;ANI  FARFALLE 89  40;1;12488
U552;6488;ANI  RIGATI 48  400 ;0;19448
U552;6492;ANI CABELLITOS 51  4;1;19451
U552;6490;ANI SPIRALI 56  400 ;1;19456
U552;669435;ANI AL BRONCE FARFAL;1;22021
U552;669437;ANI AL BRONCE TALLAR;1;22023
U552;669439;ANI AL BRONCE ESPIRA;1;22025
U552;669440;ANI AL BRONCE GNOCCH;1;22026
U552;669441;ANI AL BRONCE TORCHI;1;22027
U552;212985;E MARAVILLA MIRAFLOR;1;959
U552;4914;E MIRAFLORES MARAVIL;1;24175
U552;189591;E MIRAFLORES VEGETAL;1;24176
U552;195707;E VEGETAL PROTAL 24x;1;2917
U552;804656;ANIOLIVA TRADICIONAL;1;24220
U552;804657;ANI OLIVA TRADICIONA;1;24221
U553;10534;ADO CAN 24X100;1;51222
U553;138751; 3/4 CREM 48X60;1;56301
U553;9693;ANT 1/2   48X60;1;56311
